Year,Month,DayType,HourStart_Pacific,ExportRate_USD_per_kWh
2028,Jul,Weekend/Holiday,7,0.03553
2028,Jul,Weekend/Holiday,8,0.01600
2028,Jul,Weekend/Holiday,9,0.01432
2028,Jul,Weekend/Holiday,10,0.01555
2028,Jul,Weekend/Holiday,11,0.01548
2028,Jul,Weekend/Holiday,12,0.01758
2028,Jul,Weekend/Holiday,13,0.01450
2028,Jul,Weekend/Holiday,14,0.10432
2028,Jul,Weekend/Holiday,15,0.10761
2028,Jul,Weekend/Holiday,16,0.11064
2028,Jul,Weekend/Holiday,17,0.12960
2028,Jul,Weekend/Holiday,18,0.19134
2028,Jul,Weekend/Holiday,19,0.13828
2028,Jul,Weekend/Holiday,20,0.11500
2028,Jul,Weekend/Holiday,21,0.08797
2028,Jul,Weekend/Holiday,22,0.08504
2028,Jul,Weekend/Holiday,23,0.07931
2028,Aug,Weekday,0,0.13100
2028,Aug,Weekday,1,0.09686
2028,Aug,Weekday,2,0.09590
2028,Aug,Weekday,3,0.09312
2028,Aug,Weekday,4,0.09070
2028,Aug,Weekday,5,0.09199
2028,Aug,Weekday,6,0.08651
2028,Aug,Weekday,7,0.07355
2028,Aug,Weekday,8,0.06502
2028,Aug,Weekday,9,0.06417
2028,Aug,Weekday,10,0.06329
2028,Aug,Weekday,11,0.06083
2028,Aug,Weekday,12,0.06032
2028,Aug,Weekday,13,0.06044
2028,Aug,Weekday,14,0.14044
2028,Aug,Weekday,15,0.30979
2028,Aug,Weekday,16,0.42424
2028,Aug,Weekday,17,1.04573
2028,Aug,Weekday,18,1.13635
2028,Aug,Weekday,19,1.04098
2028,Aug,Weekday,20,1.06412
2028,Aug,Weekday,21,0.95280
2028,Aug,Weekday,22,0.94062
2028,Aug,Weekday,23,0.13654
2028,Aug,Weekend/Holiday,0,0.13227
2028,Aug,Weekend/Holiday,1,0.08888
2028,Aug,Weekend/Holiday,2,0.09047
2028,Aug,Weekend/Holiday,3,0.08655
2028,Aug,Weekend/Holiday,4,0.08459
2028,Aug,Weekend/Holiday,5,0.08381
2028,Aug,Weekend/Holiday,6,0.07458
2028,Aug,Weekend/Holiday,7,0.06115
2028,Aug,Weekend/Holiday,8,0.03486
2028,Aug,Weekend/Holiday,9,0.03443
2028,Aug,Weekend/Holiday,10,0.03222
2028,Aug,Weekend/Holiday,11,0.03232
2028,Aug,Weekend/Holiday,12,0.03541
2028,Aug,Weekend/Holiday,13,0.03875
2028,Aug,Weekend/Holiday,14,0.03833
2028,Aug,Weekend/Holiday,15,0.04839
2028,Aug,Weekend/Holiday,16,0.08236
2028,Aug,Weekend/Holiday,17,0.74200
2028,Aug,Weekend/Holiday,18,0.99178
2028,Aug,Weekend/Holiday,19,1.00338
2028,Aug,Weekend/Holiday,20,1.06584
2028,Aug,Weekend/Holiday,21,1.01174
2028,Aug,Weekend/Holiday,22,1.00257
2028,Aug,Weekend/Holiday,23,0.13705
2028,Sep,Weekday,0,0.13981
2028,Sep,Weekday,1,0.09863
2028,Sep,Weekday,2,0.09630
2028,Sep,Weekday,3,0.09163
2028,Sep,Weekday,4,0.08838
2028,Sep,Weekday,5,0.09075
2028,Sep,Weekday,6,0.09004
2028,Sep,Weekday,7,0.07422
2028,Sep,Weekday,8,0.06503
2028,Sep,Weekday,9,0.05799
2028,Sep,Weekday,10,0.05467
2028,Sep,Weekday,11,0.05269
2028,Sep,Weekday,12,0.04956
2028,Sep,Weekday,13,0.05130
2028,Sep,Weekday,14,0.04688
2028,Sep,Weekday,15,0.05231
2028,Sep,Weekday,16,0.07331
2028,Sep,Weekday,17,0.19350
2028,Sep,Weekday,18,0.61730
2028,Sep,Weekday,19,0.66271
2028,Sep,Weekday,20,0.37062
2028,Sep,Weekday,21,0.25023
2028,Sep,Weekday,22,0.24834
2028,Sep,Weekday,23,0.17466
2028,Sep,Weekend/Holiday,0,0.14046
2028,Sep,Weekend/Holiday,1,0.09043
2028,Sep,Weekend/Holiday,2,0.08442
2028,Sep,Weekend/Holiday,3,0.08233
2028,Sep,Weekend/Holiday,4,0.08049
2028,Sep,Weekend/Holiday,5,0.08025
2028,Sep,Weekend/Holiday,6,0.07835
2028,Sep,Weekend/Holiday,7,0.05840
2028,Sep,Weekend/Holiday,8,0.02724
2028,Sep,Weekend/Holiday,9,0.01417
2028,Sep,Weekend/Holiday,10,0.01465
2028,Sep,Weekend/Holiday,11,0.01671
2028,Sep,Weekend/Holiday,12,0.01489
2028,Sep,Weekend/Holiday,13,0.01400
2028,Sep,Weekend/Holiday,14,0.01594
2028,Sep,Weekend/Holiday,15,0.02553
2028,Sep,Weekend/Holiday,16,0.13212
2028,Sep,Weekend/Holiday,17,0.27108
2028,Sep,Weekend/Holiday,18,0.73118
2028,Sep,Weekend/Holiday,19,0.78461
2028,Sep,Weekend/Holiday,20,0.41476
2028,Sep,Weekend/Holiday,21,0.28300
2028,Sep,Weekend/Holiday,22,0.28244
2028,Sep,Weekend/Holiday,23,0.18283
2028,Oct,Weekday,0,0.09410
2028,Oct,Weekday,1,0.09281
2028,Oct,Weekday,2,0.08865
2028,Oct,Weekday,3,0.08572
2028,Oct,Weekday,4,0.08450
2028,Oct,Weekday,5,0.08585
2028,Oct,Weekday,6,0.08709
2028,Oct,Weekday,7,0.07680
2028,Oct,Weekday,8,0.06334
2028,Oct,Weekday,9,0.05545
2028,Oct,Weekday,10,0.05300
2028,Oct,Weekday,11,0.05203
2028,Oct,Weekday,12,0.04865
2028,Oct,Weekday,13,0.04498
2028,Oct,Weekday,14,0.04304
2028,Oct,Weekday,15,0.04632
2028,Oct,Weekday,16,0.05733
2028,Oct,Weekday,17,0.10028
2028,Oct,Weekday,18,0.10774
2028,Oct,Weekday,19,0.09976
2028,Oct,Weekday,20,0.09543
2028,Oct,Weekday,21,0.09251
2028,Oct,Weekday,22,0.09537
2028,Oct,Weekday,23,0.10169
2028,Oct,Weekend/Holiday,0,0.08691
2028,Oct,Weekend/Holiday,1,0.08894
2028,Oct,Weekend/Holiday,2,0.08661
2028,Oct,Weekend/Holiday,3,0.08608
2028,Oct,Weekend/Holiday,4,0.08535
2028,Oct,Weekend/Holiday,5,0.08434
2028,Oct,Weekend/Holiday,6,0.08045
2028,Oct,Weekend/Holiday,7,0.06880
2028,Oct,Weekend/Holiday,8,0.03055
2028,Oct,Weekend/Holiday,9,0.01670
2028,Oct,Weekend/Holiday,10,0.01508
2028,Oct,Weekend/Holiday,11,0.01276
2028,Oct,Weekend/Holiday,12,0.01383
2028,Oct,Weekend/Holiday,13,0.01223
2028,Oct,Weekend/Holiday,14,0.00684
2028,Oct,Weekend/Holiday,15,0.01338
2028,Oct,Weekend/Holiday,16,0.03340
2028,Oct,Weekend/Holiday,17,0.08538
2028,Oct,Weekend/Holiday,18,0.09235
2028,Oct,Weekend/Holiday,19,0.09040
2028,Oct,Weekend/Holiday,20,0.08733
2028,Oct,Weekend/Holiday,21,0.08602
2028,Oct,Weekend/Holiday,22,0.09472
2028,Oct,Weekend/Holiday,23,0.08564
2028,Nov,Weekday,0,0.09048
2028,Nov,Weekday,1,0.08772
2028,Nov,Weekday,2,0.08615
2028,Nov,Weekday,3,0.08468
2028,Nov,Weekday,4,0.08630
2028,Nov,Weekday,5,0.08945
2028,Nov,Weekday,6,0.09395
2028,Nov,Weekday,7,0.07344
2028,Nov,Weekday,8,0.06418
2028,Nov,Weekday,9,0.05962
2028,Nov,Weekday,10,0.05427
2028,Nov,Weekday,11,0.05347
2028,Nov,Weekday,12,0.04590
2028,Nov,Weekday,13,0.03958
2028,Nov,Weekday,14,0.04247
2028,Nov,Weekday,15,0.06291
2028,Nov,Weekday,16,0.10178
2028,Nov,Weekday,17,0.10075
2028,Nov,Weekday,18,0.09234
2028,Nov,Weekday,19,0.08880
2028,Nov,Weekday,20,0.08705
2028,Nov,Weekday,21,0.09213
2028,Nov,Weekday,22,0.09493
2028,Nov,Weekday,23,0.09117
2028,Nov,Weekend/Holiday,0,0.08764
2028,Nov,Weekend/Holiday,1,0.08577
2028,Nov,Weekend/Holiday,2,0.08322
2028,Nov,Weekend/Holiday,3,0.08275
2028,Nov,Weekend/Holiday,4,0.08484
2028,Nov,Weekend/Holiday,5,0.08710
2028,Nov,Weekend/Holiday,6,0.08280
2028,Nov,Weekend/Holiday,7,0.06027
2028,Nov,Weekend/Holiday,8,0.03381
2028,Nov,Weekend/Holiday,9,0.03063
2028,Nov,Weekend/Holiday,10,0.02668
2028,Nov,Weekend/Holiday,11,0.02115
2028,Nov,Weekend/Holiday,12,0.02054
2028,Nov,Weekend/Holiday,13,0.01690
2028,Nov,Weekend/Holiday,14,0.01983
2028,Nov,Weekend/Holiday,15,0.04230
2028,Nov,Weekend/Holiday,16,0.08867
2028,Nov,Weekend/Holiday,17,0.09038
2028,Nov,Weekend/Holiday,18,0.08755
2028,Nov,Weekend/Holiday,19,0.08518
2028,Nov,Weekend/Holiday,20,0.08225
2028,Nov,Weekend/Holiday,21,0.08347
2028,Nov,Weekend/Holiday,22,0.08556
2028,Nov,Weekend/Holiday,23,0.08545
2028,Dec,Weekday,0,0.09326
2028,Dec,Weekday,1,0.09131
2028,Dec,Weekday,2,0.08789
2028,Dec,Weekday,3,0.08792
2028,Dec,Weekday,4,0.08851
2028,Dec,Weekday,5,0.09078
2028,Dec,Weekday,6,0.09529
2028,Dec,Weekday,7,0.08233
2028,Dec,Weekday,8,0.07744
2028,Dec,Weekday,9,0.06797
2028,Dec,Weekday,10,0.06581
2028,Dec,Weekday,11,0.06198
2028,Dec,Weekday,12,0.05901
2028,Dec,Weekday,13,0.05756
2028,Dec,Weekday,14,0.05215
2028,Dec,Weekday,15,0.06867
2028,Dec,Weekday,16,0.10130
2028,Dec,Weekday,17,0.10156
2028,Dec,Weekday,18,0.09382
2028,Dec,Weekday,19,0.09160
2028,Dec,Weekday,20,0.08910
2028,Dec,Weekday,21,0.09399
2028,Dec,Weekday,22,0.09827
2028,Dec,Weekday,23,0.09373
2028,Dec,Weekend/Holiday,0,0.08853
2028,Dec,Weekend/Holiday,1,0.08593
2028,Dec,Weekend/Holiday,2,0.08297
2028,Dec,Weekend/Holiday,3,0.08024
2028,Dec,Weekend/Holiday,4,0.07789
2028,Dec,Weekend/Holiday,5,0.07943
2028,Dec,Weekend/Holiday,6,0.08373
2028,Dec,Weekend/Holiday,7,0.06683
2028,Dec,Weekend/Holiday,8,0.03566
2028,Dec,Weekend/Holiday,9,0.01825
2028,Dec,Weekend/Holiday,10,0.01640
2028,Dec,Weekend/Holiday,11,0.01353
2028,Dec,Weekend/Holiday,12,0.01379
2028,Dec,Weekend/Holiday,13,0.01147
2028,Dec,Weekend/Holiday,14,0.01262
2028,Dec,Weekend/Holiday,15,0.03585
2028,Dec,Weekend/Holiday,16,0.08649
2028,Dec,Weekend/Holiday,17,0.09948
2028,Dec,Weekend/Holiday,18,0.09332
2028,Dec,Weekend/Holiday,19,0.08969
2028,Dec,Weekend/Holiday,20,0.08885
2028,Dec,Weekend/Holiday,21,0.08596
2028,Dec,Weekend/Holiday,22,0.08701
2028,Dec,Weekend/Holiday,23,0.08572
2029,Jan,Weekday,0,0.14449
2029,Jan,Weekday,1,0.13666
2029,Jan,Weekday,2,0.13186
2029,Jan,Weekday,3,0.13014
2029,Jan,Weekday,4,0.13458
2029,Jan,Weekday,5,0.14167
2029,Jan,Weekday,6,0.15661
2029,Jan,Weekday,7,0.13698
2029,Jan,Weekday,8,0.10797
2029,Jan,Weekday,9,0.07895
2029,Jan,Weekday,10,0.07202
2029,Jan,Weekday,11,0.05402
2029,Jan,Weekday,12,0.05336
2029,Jan,Weekday,13,0.04405
2029,Jan,Weekday,14,0.03246
2029,Jan,Weekday,15,0.06379
2029,Jan,Weekday,16,0.12464
2029,Jan,Weekday,17,0.19058
2029,Jan,Weekday,18,0.17002
2029,Jan,Weekday,19,0.15930
2029,Jan,Weekday,20,0.14611
2029,Jan,Weekday,21,0.13976
2029,Jan,Weekday,22,0.14796
2029,Jan,Weekday,23,0.14861
2029,Jan,Weekend/Holiday,0,0.15080
2029,Jan,Weekend/Holiday,1,0.14171
2029,Jan,Weekend/Holiday,2,0.13655
2029,Jan,Weekend/Holiday,3,0.13512
2029,Jan,Weekend/Holiday,4,0.13362
2029,Jan,Weekend/Holiday,5,0.13295
2029,Jan,Weekend/Holiday,6,0.14352
2029,Jan,Weekend/Holiday,7,0.12330
2029,Jan,Weekend/Holiday,8,0.08727
2029,Jan,Weekend/Holiday,9,0.05399
2029,Jan,Weekend/Holiday,10,0.03820
2029,Jan,Weekend/Holiday,11,0.03793
2029,Jan,Weekend/Holiday,12,0.03207
2029,Jan,Weekend/Holiday,13,0.02819
2029,Jan,Weekend/Holiday,14,0.03966
2029,Jan,Weekend/Holiday,15,0.06920
2029,Jan,Weekend/Holiday,16,0.12639
2029,Jan,Weekend/Holiday,17,0.18252
2029,Jan,Weekend/Holiday,18,0.15597
2029,Jan,Weekend/Holiday,19,0.14053
2029,Jan,Weekend/Holiday,20,0.13591
2029,Jan,Weekend/Holiday,21,0.13560
2029,Jan,Weekend/Holiday,22,0.14976
2029,Jan,Weekend/Holiday,23,0.14144
2029,Feb,Weekday,0,0.13217
2029,Feb,Weekday,1,0.12943
2029,Feb,Weekday,2,0.12955
2029,Feb,Weekday,3,0.13186
2029,Feb,Weekday,4,0.13087
2029,Feb,Weekday,5,0.13204
2029,Feb,Weekday,6,0.13567
2029,Feb,Weekday,7,0.11917
2029,Feb,Weekday,8,0.07079
2029,Feb,Weekday,9,0.02963
2029,Feb,Weekday,10,0.02628
2029,Feb,Weekday,11,0.02337
2029,Feb,Weekday,12,0.02106
2029,Feb,Weekday,13,0.01643
2029,Feb,Weekday,14,0.01685
2029,Feb,Weekday,15,0.01839
2029,Feb,Weekday,16,0.08841
2029,Feb,Weekday,17,0.19228
2029,Feb,Weekday,18,0.15128
2029,Feb,Weekday,19,0.13939
2029,Feb,Weekday,20,0.13879
2029,Feb,Weekday,21,0.12409
2029,Feb,Weekday,22,0.14538
2029,Feb,Weekday,23,0.14019
2029,Feb,Weekend/Holiday,0,0.14389
2029,Feb,Weekend/Holiday,1,0.13853
2029,Feb,Weekend/Holiday,2,0.13695
2029,Feb,Weekend/Holiday,3,0.13276
2029,Feb,Weekend/Holiday,4,0.13042
2029,Feb,Weekend/Holiday,5,0.12964
2029,Feb,Weekend/Holiday,6,0.12608
2029,Feb,Weekend/Holiday,7,0.08938
2029,Feb,Weekend/Holiday,8,0.02547
2029,Feb,Weekend/Holiday,9,0.01647
2029,Feb,Weekend/Holiday,10,0.01397
2029,Feb,Weekend/Holiday,11,0.01397
2029,Feb,Weekend/Holiday,12,0.01377
2029,Feb,Weekend/Holiday,13,0.01196
2029,Feb,Weekend/Holiday,14,0.01304
2029,Feb,Weekend/Holiday,15,0.01355
2029,Feb,Weekend/Holiday,16,0.06134
2029,Feb,Weekend/Holiday,17,0.17632
2029,Feb,Weekend/Holiday,18,0.17861
2029,Feb,Weekend/Holiday,19,0.14580
2029,Feb,Weekend/Holiday,20,0.13698
2029,Feb,Weekend/Holiday,21,0.12703
2029,Feb,Weekend/Holiday,22,0.12384
2029,Feb,Weekend/Holiday,23,0.13483
2029,Mar,Weekday,0,0.12471
2029,Mar,Weekday,1,0.12810
2029,Mar,Weekday,2,0.12031
2029,Mar,Weekday,3,0.11994
2029,Mar,Weekday,4,0.12204
2029,Mar,Weekday,5,0.12175
2029,Mar,Weekday,6,0.11507
2029,Mar,Weekday,7,0.10011
2029,Mar,Weekday,8,0.04714
2029,Mar,Weekday,9,0.01142
2029,Mar,Weekday,10,0.00870
2029,Mar,Weekday,11,0.00886
2029,Mar,Weekday,12,0.00614
2029,Mar,Weekday,13,0.00400
2029,Mar,Weekday,14,0.00134
2029,Mar,Weekday,15,0.00512
2029,Mar,Weekday,16,0.02588
2029,Mar,Weekday,17,0.06935
2029,Mar,Weekday,18,0.14223
2029,Mar,Weekday,19,0.13473
2029,Mar,Weekday,20,0.12923
2029,Mar,Weekday,21,0.12192
2029,Mar,Weekday,22,0.11455
2029,Mar,Weekday,23,0.11923
2029,Mar,Weekend/Holiday,0,0.10712
2029,Mar,Weekend/Holiday,1,0.11938
2029,Mar,Weekend/Holiday,2,0.12415
2029,Mar,Weekend/Holiday,3,0.12718
2029,Mar,Weekend/Holiday,4,0.12658
2029,Mar,Weekend/Holiday,5,0.11110
2029,Mar,Weekend/Holiday,6,0.10976
2029,Mar,Weekend/Holiday,7,0.09085
2029,Mar,Weekend/Holiday,8,0.00500
2029,Mar,Weekend/Holiday,9,0.00408
2029,Mar,Weekend/Holiday,10,0.00062
2029,Mar,Weekend/Holiday,11,0.00031
2029,Mar,Weekend/Holiday,12,0.00000
2029,Mar,Weekend/Holiday,13,0.00000
2029,Mar,Weekend/Holiday,14,0.00000
2029,Mar,Weekend/Holiday,15,0.00000
2029,Mar,Weekend/Holiday,16,0.01348
2029,Mar,Weekend/Holiday,17,0.02886
2029,Mar,Weekend/Holiday,18,0.12009
2029,Mar,Weekend/Holiday,19,0.14305
2029,Mar,Weekend/Holiday,20,0.11440
2029,Mar,Weekend/Holiday,21,0.11605
2029,Mar,Weekend/Holiday,22,0.11346
2029,Mar,Weekend/Holiday,23,0.11166
2029,Apr,Weekday,0,0.10416
2029,Apr,Weekday,1,0.10731
2029,Apr,Weekday,2,0.11430
2029,Apr,Weekday,3,0.12437
2029,Apr,Weekday,4,0.12669
2029,Apr,Weekday,5,0.11322
2029,Apr,Weekday,6,0.10919
2029,Apr,Weekday,7,0.05503
2029,Apr,Weekday,8,0.01228
2029,Apr,Weekday,9,0.00828
2029,Apr,Weekday,10,0.00479
2029,Apr,Weekday,11,0.00466
2029,Apr,Weekday,12,0.00389
2029,Apr,Weekday,13,0.00013
2029,Apr,Weekday,14,0.00013
2029,Apr,Weekday,15,0.00013
2029,Apr,Weekday,16,0.00036
2029,Apr,Weekday,17,0.00161
2029,Apr,Weekday,18,0.10436
2029,Apr,Weekday,19,0.13838
2029,Apr,Weekday,20,0.09677
2029,Apr,Weekday,21,0.09168
2029,Apr,Weekday,22,0.09411
2029,Apr,Weekday,23,0.08929
2029,Apr,Weekend/Holiday,0,0.06206
2029,Apr,Weekend/Holiday,1,0.06411
2029,Apr,Weekend/Holiday,2,0.11190
2029,Apr,Weekend/Holiday,3,0.12882
2029,Apr,Weekend/Holiday,4,0.12354
2029,Apr,Weekend/Holiday,5,0.11351
2029,Apr,Weekend/Holiday,6,0.06326
2029,Apr,Weekend/Holiday,7,0.01767
2029,Apr,Weekend/Holiday,8,0.00282
2029,Apr,Weekend/Holiday,9,0.00416
2029,Apr,Weekend/Holiday,10,0.00467
2029,Apr,Weekend/Holiday,11,0.00000
2029,Apr,Weekend/Holiday,12,0.00000
2029,Apr,Weekend/Holiday,13,0.00000
2029,Apr,Weekend/Holiday,14,0.00000
2029,Apr,Weekend/Holiday,15,0.00000
2029,Apr,Weekend/Holiday,16,0.00000
2029,Apr,Weekend/Holiday,17,0.00000
2029,Apr,Weekend/Holiday,18,0.07411
2029,Apr,Weekend/Holiday,19,0.10879
2029,Apr,Weekend/Holiday,20,0.08326
2029,Apr,Weekend/Holiday,21,0.08224
2029,Apr,Weekend/Holiday,22,0.07781
2029,Apr,Weekend/Holiday,23,0.07553
2029,May,Weekday,0,0.12335
2029,May,Weekday,1,0.12239
2029,May,Weekday,2,0.13424
2029,May,Weekday,3,0.13825
2029,May,Weekday,4,0.13710
2029,May,Weekday,5,0.12520
2029,May,Weekday,6,0.10743
2029,May,Weekday,7,0.04734
2029,May,Weekday,8,0.01012
2029,May,Weekday,9,0.00707
2029,May,Weekday,10,0.00775
2029,May,Weekday,11,0.00834
2029,May,Weekday,12,0.00977
2029,May,Weekday,13,0.00652
2029,May,Weekday,14,0.00236
2029,May,Weekday,15,0.00324
2029,May,Weekday,16,0.00258
2029,May,Weekday,17,0.01536
2029,May,Weekday,18,0.10673
2029,May,Weekday,19,0.14071
2029,May,Weekday,20,0.11271
2029,May,Weekday,21,0.11129
2029,May,Weekday,22,0.11293
2029,May,Weekday,23,0.10855
2029,May,Weekend/Holiday,0,0.09843
2029,May,Weekend/Holiday,1,0.11638
2029,May,Weekend/Holiday,2,0.13991
2029,May,Weekend/Holiday,3,0.14613
2029,May,Weekend/Holiday,4,0.14497
2029,May,Weekend/Holiday,5,0.11865
2029,May,Weekend/Holiday,6,0.09840
2029,May,Weekend/Holiday,7,0.01569
2029,May,Weekend/Holiday,8,0.00479
2029,May,Weekend/Holiday,9,0.00507
2029,May,Weekend/Holiday,10,0.00452
2029,May,Weekend/Holiday,11,0.00197
2029,May,Weekend/Holiday,12,0.00000
2029,May,Weekend/Holiday,13,0.00000
2029,May,Weekend/Holiday,14,0.00000
2029,May,Weekend/Holiday,15,0.00000
2029,May,Weekend/Holiday,16,0.00000
2029,May,Weekend/Holiday,17,0.00113
2029,May,Weekend/Holiday,18,0.06758
2029,May,Weekend/Holiday,19,0.13698
2029,May,Weekend/Holiday,20,0.10174
2029,May,Weekend/Holiday,21,0.10197
2029,May,Weekend/Holiday,22,0.10387
2029,May,Weekend/Holiday,23,0.10697
2029,Jun,Weekday,0,0.12951
2029,Jun,Weekday,1,0.12706
2029,Jun,Weekday,2,0.12922
2029,Jun,Weekday,3,0.13402
2029,Jun,Weekday,4,0.12248
2029,Jun,Weekday,5,0.11772
2029,Jun,Weekday,6,0.10932
2029,Jun,Weekday,7,0.06044
2029,Jun,Weekday,8,0.02211
2029,Jun,Weekday,9,0.02405
2029,Jun,Weekday,10,0.03094
2029,Jun,Weekday,11,0.03549
2029,Jun,Weekday,12,0.03846
2029,Jun,Weekday,13,0.04079
2029,Jun,Weekday,14,0.05450
2029,Jun,Weekday,15,0.06472
2029,Jun,Weekday,16,0.07508
2029,Jun,Weekday,17,0.09877
2029,Jun,Weekday,18,0.18723
2029,Jun,Weekday,19,0.20358
2029,Jun,Weekday,20,0.15265
2029,Jun,Weekday,21,0.15042
2029,Jun,Weekday,22,0.13855
2029,Jun,Weekday,23,0.12057
2029,Jun,Weekend/Holiday,0,0.11015
2029,Jun,Weekend/Holiday,1,0.11914
2029,Jun,Weekend/Holiday,2,0.12800
2029,Jun,Weekend/Holiday,3,0.12827
2029,Jun,Weekend/Holiday,4,0.12940
2029,Jun,Weekend/Holiday,5,0.12620
2029,Jun,Weekend/Holiday,6,0.12206
2029,Jun,Weekend/Holiday,7,0.01891
2029,Jun,Weekend/Holiday,8,0.01032
2029,Jun,Weekend/Holiday,9,0.01209
2029,Jun,Weekend/Holiday,10,0.01251
2029,Jun,Weekend/Holiday,11,0.01414
2029,Jun,Weekend/Holiday,12,0.01098
2029,Jun,Weekend/Holiday,13,0.00637
2029,Jun,Weekend/Holiday,14,0.00611
2029,Jun,Weekend/Holiday,15,0.00628
2029,Jun,Weekend/Holiday,16,0.00697
2029,Jun,Weekend/Holiday,17,0.01967
2029,Jun,Weekend/Holiday,18,0.08785
2029,Jun,Weekend/Holiday,19,0.16730
2029,Jun,Weekend/Holiday,20,0.12570
2029,Jun,Weekend/Holiday,21,0.13058
2029,Jun,Weekend/Holiday,22,0.12653
2029,Jun,Weekend/Holiday,23,0.11853
2029,Jul,Weekday,0,0.13423
2029,Jul,Weekday,1,0.12478
2029,Jul,Weekday,2,0.12362
2029,Jul,Weekday,3,0.11747
2029,Jul,Weekday,4,0.12067
2029,Jul,Weekday,5,0.12063
2029,Jul,Weekday,6,0.12271
2029,Jul,Weekday,7,0.10359
2029,Jul,Weekday,8,0.05632
2029,Jul,Weekday,9,0.04576
2029,Jul,Weekday,10,0.05275
2029,Jul,Weekday,11,0.05031
2029,Jul,Weekday,12,0.04621
2029,Jul,Weekday,13,0.10460
2029,Jul,Weekday,14,0.20371
2029,Jul,Weekday,15,0.26310
2029,Jul,Weekday,16,0.28037
2029,Jul,Weekday,17,0.35106
2029,Jul,Weekday,18,0.34683
2029,Jul,Weekday,19,0.33524
2029,Jul,Weekday,20,0.16230
2029,Jul,Weekday,21,0.15618
2029,Jul,Weekday,22,0.13795
2029,Jul,Weekday,23,0.12561
2029,Jul,Weekend/Holiday,0,0.13283
2029,Jul,Weekend/Holiday,1,0.12271
2029,Jul,Weekend/Holiday,2,0.11686
2029,Jul,Weekend/Holiday,3,0.11716
2029,Jul,Weekend/Holiday,4,0.11054
2029,Jul,Weekend/Holiday,5,0.10865
2029,Jul,Weekend/Holiday,6,0.11807
2029,Jul,Weekend/Holiday,7,0.04324
2029,Jul,Weekend/Holiday,8,0.01167
2029,Jul,Weekend/Holiday,9,0.01192
2029,Jul,Weekend/Holiday,10,0.00999
2029,Jul,Weekend/Holiday,11,0.00700
2029,Jul,Weekend/Holiday,12,0.00674
2029,Jul,Weekend/Holiday,13,0.00642
2029,Jul,Weekend/Holiday,14,0.10545
2029,Jul,Weekend/Holiday,15,0.12063
2029,Jul,Weekend/Holiday,16,0.14050
2029,Jul,Weekend/Holiday,17,0.17632
2029,Jul,Weekend/Holiday,18,0.26421
2029,Jul,Weekend/Holiday,19,0.18269
2029,Jul,Weekend/Holiday,20,0.15763
2029,Jul,Weekend/Holiday,21,0.13981
2029,Jul,Weekend/Holiday,22,0.13582
2029,Jul,Weekend/Holiday,23,0.12682
2029,Aug,Weekday,0,0.16381
2029,Aug,Weekday,1,0.15438
2029,Aug,Weekday,2,0.14997
2029,Aug,Weekday,3,0.14471
2029,Aug,Weekday,4,0.14197
2029,Aug,Weekday,5,0.13949
2029,Aug,Weekday,6,0.13034
2029,Aug,Weekday,7,0.11269
2029,Aug,Weekday,8,0.09221
2029,Aug,Weekday,9,0.09444
2029,Aug,Weekday,10,0.09167
2029,Aug,Weekday,11,0.09012
2029,Aug,Weekday,12,0.09097
2029,Aug,Weekday,13,0.10295
2029,Aug,Weekday,14,0.20550
2029,Aug,Weekday,15,0.39243
2029,Aug,Weekday,16,0.50352
2029,Aug,Weekday,17,0.65440
2029,Aug,Weekday,18,0.62223
2029,Aug,Weekday,19,0.47184
2029,Aug,Weekday,20,0.43659
2029,Aug,Weekday,21,0.36897
2029,Aug,Weekday,22,0.33540
2029,Aug,Weekday,23,0.16063
2029,Aug,Weekend/Holiday,0,0.15518
2029,Aug,Weekend/Holiday,1,0.13923
2029,Aug,Weekend/Holiday,2,0.13707
2029,Aug,Weekend/Holiday,3,0.13402
2029,Aug,Weekend/Holiday,4,0.13076
2029,Aug,Weekend/Holiday,5,0.13149
2029,Aug,Weekend/Holiday,6,0.11792
2029,Aug,Weekend/Holiday,7,0.08804
2029,Aug,Weekend/Holiday,8,0.01918
2029,Aug,Weekend/Holiday,9,0.01964
2029,Aug,Weekend/Holiday,10,0.01686
2029,Aug,Weekend/Holiday,11,0.01818
2029,Aug,Weekend/Holiday,12,0.01902
2029,Aug,Weekend/Holiday,13,0.03338
2029,Aug,Weekend/Holiday,14,0.05847
2029,Aug,Weekend/Holiday,15,0.09662
2029,Aug,Weekend/Holiday,16,0.13083
2029,Aug,Weekend/Holiday,17,0.29894
2029,Aug,Weekend/Holiday,18,0.44132
2029,Aug,Weekend/Holiday,19,0.40524
2029,Aug,Weekend/Holiday,20,0.37868
2029,Aug,Weekend/Holiday,21,0.35622
2029,Aug,Weekend/Holiday,22,0.33825
2029,Aug,Weekend/Holiday,23,0.15238
2029,Sep,Weekday,0,0.16973
2029,Sep,Weekday,1,0.14972
2029,Sep,Weekday,2,0.14341
2029,Sep,Weekday,3,0.13739
2029,Sep,Weekday,4,0.13414
2029,Sep,Weekday,5,0.13928
2029,Sep,Weekday,6,0.13571
2029,Sep,Weekday,7,0.11470
2029,Sep,Weekday,8,0.08880
2029,Sep,Weekday,9,0.07029
2029,Sep,Weekday,10,0.05770
2029,Sep,Weekday,11,0.07130
